Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   50412/191688      leap_opcode_list_append [100]
-----------------------------------------------
                0.00    0.00      63/39511       run_create_table [57]
                0.00    0.00   13229/39511       run_select [5]
                0.00    0.00   26219/39511       run_insert [3]
[122]    0.0    0.00    0.00   39511         leap_parser_tokenize [122]
                0.00    0.00 3291324/3291324     advance [66]
                0.00    0.00 1034611/1034611     tv_push [76]
                0.00    0.00  600194/600194      unit_kind [86]
                0.00    0.00  448142/448142      kw_lookup [89]
                0.00    0.00  434417/434417      text_kind [91]
-----------------------------------------------
                0.00    0.00      63/39511       run_create_table [57]
                0.00    0.00   13229/39511       run_select [5]
                0.00    0.00   26219/39511       run_insert [3]
[123]    0.0    0.00    0.00   39511         leap_parser_tokens_release [123]
-----------------------------------------------
                0.00    0.00     626/39316       leap_compile_error_make [201]
                0.00    0.00   38690/39316       leap_compiler_expr_compile_compile_expr [42]
[124]    0.0    0.00    0.00   39316         leap_text_dup [124]
-----------------------------------------------
                               13231             release_optional_table_ref <cycle 1> [180]
                               26056             leap_table_ref_destroy <cycle 1> [147]
[125]    0.0    0.00    0.00   39287         leap_table_ref_release <cycle 1> [125]
                0.00    0.00   26259/26259       leap_text_release [135]
                               26056             leap_table_ref_destroy <cycle 1> [147]
                               13028             release_optional_expr <cycle 1> [116]
-----------------------------------------------
                0.00    0.00   38375/38375       leap_vdbe_execute_program [2]
[126]    0.0    0.00    0.00   38375         halt_ok_outcome [126]
-----------------------------------------------
                0.00    0.00   12603/38375       run_select [5]
                0.00    0.00   25772/38375       run_insert [3]
[127]    0.0    0.00    0.00   38375         leap_vdbe_state_new [127]
                0.00    0.00   38375/38375       vdbe_state_init [128]
-----------------------------------------------
                0.00    0.00   38375/38375       leap_vdbe_state_new [127]
[128]    0.0    0.00    0.00   38375         vdbe_state_init [128]
-----------------------------------------------
                               26659             leap_projection_item_list_release <cycle 1> [168]
[129]    0.0    0.00    0.00   26659         leap_projection_item_release <cycle 1> [129]
                0.00    0.00   26062/263016      leap_text_release_local [93]
                               26659             leap_expr_release <cycle 1> [95]
-----------------------------------------------
                               26659             parse_projection_list <cycle 2> [175]
[130]    0.0    0.00    0.00   26659         parse_projection_item <cycle 2> [130]
                0.00    0.00  186010/740876      err_at [83]
                0.00    0.00   26659/211487      err_ok [99]
                               26659             leap_parser_expr_parse_expr <cycle 2> [102]
-----------------------------------------------
                0.00    0.00   26659/26659       parse_projection_list <cycle 2> [175]
[131]    0.0    0.00    0.00   26659         projection_list_push [131]
-----------------------------------------------
                0.00    0.00   26458/26458       leap_compiler_select_compile_compile_select_with_db [36]
[132]    0.0    0.00    0.00   26458         leap_storage_database_table_count [132]
-----------------------------------------------
                0.00    0.00      63/26282       catalog_install_table [58]
                0.00    0.00   26219/26282       run_insert [3]
[133]    0.0    0.00    0.00   26282         catalog_find [133]
-----------------------------------------------
                0.00    0.00   26259/26259       parse_table_atom [136]
[134]    0.0    0.00    0.00   26259         leap_text_from_borrowed [134]
-----------------------------------------------
                0.00    0.00   26259/26259       leap_table_ref_release <cycle 1> [125]
[135]    0.0    0.00    0.00   26259         leap_text_release [135]
-----------------------------------------------
                0.00    0.00   26259/26259       parse_table_or_join_group <cycle 2> [178]
[136]    0.0    0.00    0.00   26259         parse_table_atom [136]
                0.00    0.00  105036/740876      err_at [83]
                0.00    0.00   26259/26259       leap_text_from_borrowed [134]
                0.00    0.00   26259/211487      err_ok [99]
-----------------------------------------------
                0.00    0.00   26219/26219       leap_parser_insert_stmt_parse_insert [142]
[137]    0.0    0.00    0.00   26219         err_ok [137]
-----------------------------------------------
                0.00    0.00   26219/26219       leap_insert_stmt_release [141]
[138]    0.0    0.00    0.00   26219         leap_insert_column_list_release [138]
                0.00    0.00  118104/144323      leap_text_release_local [105]
-----------------------------------------------
                0.00    0.00   26219/26219       leap_insert_stmt_release [141]
[139]    0.0    0.00    0.00   26219         leap_insert_row_list_release [139]
                0.00    0.00   26219/26219       release_expr_list [144]
                0.00    0.00   26219/26219       leap_insert_row_release [140]
-----------------------------------------------
                0.00    0.00   26219/26219       leap_insert_row_list_release [139]
[140]    0.0    0.00    0.00   26219         leap_insert_row_release [140]
-----------------------------------------------
                0.00    0.00   26219/26219       run_insert [3]
[141]    0.0    0.00    0.00   26219         leap_insert_stmt_release [141]
                0.00    0.00   26219/26219       leap_insert_column_list_release [138]
                0.00    0.00   26219/144323      leap_text_release_local [105]
                0.00    0.00   26219/26219       leap_insert_row_list_release [139]
                0.00    0.00   26219/26219       leap_result_column_list_release [143]
-----------------------------------------------
                0.00    0.00   26219/26219       run_insert [3]
[142]    0.0    0.00    0.00   26219         leap_parser_insert_stmt_parse_insert [142]
                0.00    0.00  918139/918139      err_at [77]
                0.00    0.00  144323/144323      leap_text_from_borrowed [104]
                0.00    0.00  118104/118104      column_list_push [106]
                0.00    0.00  118104/131333      leap_parser_expr_parse_expr <cycle 2> [102]
                0.00    0.00  118104/118104      expr_list_push [107]
                0.00    0.00   26219/26219       row_list_push [145]
                0.00    0.00   26219/26219       err_ok [137]
-----------------------------------------------
                0.00    0.00   26219/26219       leap_insert_stmt_release [141]
[143]    0.0    0.00    0.00   26219         leap_result_column_list_release [143]
-----------------------------------------------
                0.00    0.00   26219/26219       leap_insert_row_list_release [139]
[144]    0.0    0.00    0.00   26219         release_expr_list [144]
                0.00    0.00  118104/131333      leap_expr_release <cycle 1> [95]
                0.00    0.00  104947/263016      leap_text_release_local [93]
-----------------------------------------------
                0.00    0.00   26219/26219       leap_parser_insert_stmt_parse_insert [142]
[145]    0.0    0.00    0.00   26219         row_list_push [145]
-----------------------------------------------
                0.00    0.00   26059/26059       leap_compiler_select_compile_compile_select_body [45]
[146]    0.0    0.00    0.00   26059         sc_schema_lookup [146]
-----------------------------------------------
                               26056             leap_table_ref_release <cycle 1> [125]
[147]    0.0    0.00    0.00   26056         leap_table_ref_destroy <cycle 1> [147]
                               26056             leap_table_ref_release <cycle 1> [125]
-----------------------------------------------
                0.00    0.00      63/25835       table_populate_rows [223]
                0.00    0.00   25772/25835       table_pk_index_insert [37]
[148]    0.0    0.00    0.00   25835         table_pk_index_reserve [148]
-----------------------------------------------
                0.00    0.00      63/25835       table_populate_rows [223]
                0.00    0.00   25772/25835       leap_storage_cursor_insert_row [53]
[149]    0.0    0.00    0.00   25835         table_rowids_reserve [149]
-----------------------------------------------
                0.00    0.00      63/25835       table_populate_rows [223]
                0.00    0.00   25772/25835       leap_storage_cursor_insert_row [53]
[150]    0.0    0.00    0.00   25835         table_rows_reserve [150]
-----------------------------------------------
                0.00    0.00   25772/25772       run_insert [3]
[151]    0.0    0.00    0.00   25772         leap_compile_insert_ok_release [151]
                0.00    0.00   25772/64207       leap_opcode_list_release [118]
-----------------------------------------------
                0.00    0.00   25772/25772       run_insert [3]
[152]    0.0    0.00    0.00   25772         leap_compiler_insert_compile_compile_insert_with_source [152]
                0.00    0.00   25772/464216      ic_eq_ptr [87]
                0.00    0.00   25772/747900      ic_map_unop [82]
-----------------------------------------------
                0.00    0.00   25772/25772       leap_opcode_core_execute [6]
[153]    0.0    0.00    0.00   25772         leap_storage_open_write_cursor [153]
-----------------------------------------------
                0.00    0.00   25772/25772       table_pk_index_insert [37]
[154]    0.0    0.00    0.00   25772         pk_index_lower_bound [154]
-----------------------------------------------
                0.00    0.00   25772/25772       table_clear_rows [221]
[155]    0.0    0.00    0.00   25772         row_release [155]
                0.00    0.00  154632/270702      value_release [92]
-----------------------------------------------
                0.00    0.00   12603/25631       compile_joined_select [46]
                0.00    0.00   13028/25631       leap_compiler_select_compile_compile_select_body [45]
[156]    0.0    0.00    0.00   25631         join_source_list_init [156]
-----------------------------------------------
                0.00    0.00   12603/25631       compile_joined_select [46]
                0.00    0.00   13028/25631       leap_compiler_select_compile_compile_select_body [45]
[157]    0.0    0.00    0.00   25631         join_source_list_release [157]
-----------------------------------------------
                0.00    0.00   25206/25206       select_needs_aggregate [195]
[158]    0.0    0.00    0.00   25206         collect_aggregates_c [158]
-----------------------------------------------
                0.00    0.00   25206/25206       expand_joined_projection [103]
[159]    0.0    0.00    0.00   25206         expr_ref_list_push_ptr [159]
-----------------------------------------------
                0.00    0.00   25206/25206       compile_expr_in_multi [48]
[160]    0.0    0.00    0.00   25206         sc_map_binop [160]
-----------------------------------------------
                0.00    0.00     441/13670       catalog_install_table [58]
                0.00    0.00   13229/13670       run_select [5]
[161]    0.0    0.00    0.00   13670         text_from_cstr [161]
-----------------------------------------------
                0.00    0.00   13231/13231       leap_parser_select_stmt_parse_select <cycle 2> [167]
[162]    0.0    0.00    0.00   13231         is_statement_boundary_tag [162]
-----------------------------------------------
                0.00    0.00   13231/13231       leap_select_stmt_release <cycle 1> [169]
[163]    0.0    0.00    0.00   13231         leap_compound_tail_list_release [163]
-----------------------------------------------
                0.00    0.00   13231/13231       leap_select_stmt_release <cycle 1> [169]
[164]    0.0    0.00    0.00   13231         leap_cte_binding_list_release [164]
-----------------------------------------------
                               13231             leap_select_stmt_release <cycle 1> [169]
[165]    0.0    0.00    0.00   13231         leap_group_by_list_release <cycle 1> [165]
                0.00    0.00     199/263016      leap_text_release_local [93]
                                 199             leap_expr_release <cycle 1> [95]
-----------------------------------------------
                0.00    0.00   13231/13231       leap_select_stmt_release <cycle 1> [169]
[166]    0.0    0.00    0.00   13231         leap_order_by_item_list_release [166]
-----------------------------------------------
                                   2             parse_bp <cycle 2> [101]
                0.00    0.00   13229/131333      run_select [5]
[167]    0.0    0.00    0.00   13231         leap_parser_select_stmt_parse_select <cycle 2> [167]
                0.00    0.00   26462/740876      err_at [83]
                0.00    0.00   13231/13231       is_statement_boundary_tag [162]
                0.00    0.00   13231/211487      err_ok [99]
                               13231             parse_select_inner.constprop.0 <cycle 2> [177]
-----------------------------------------------
                               13231             leap_select_stmt_release <cycle 1> [169]
[168]    0.0    0.00    0.00   13231         leap_projection_item_list_release <cycle 1> [168]
                               26659             leap_projection_item_release <cycle 1> [129]
-----------------------------------------------
                                   2             leap_select_stmt_destroy <cycle 1> [226]
                0.00    0.00   13229/131333      run_select [5]
[169]    0.0    0.00    0.00   13231         leap_select_stmt_release <cycle 1> [169]
                0.00    0.00   13231/13231       leap_order_by_item_list_release [166]
                0.00    0.00   13231/13231       leap_cte_binding_list_release [164]
                0.00    0.00   13231/13231       leap_compound_tail_list_release [163]
                               52924             release_optional_expr <cycle 1> [116]
                               13231             release_optional_table_ref <cycle 1> [180]
                               13231             leap_projection_item_list_release <cycle 1> [168]
                               13231             leap_group_by_list_release <cycle 1> [165]
-----------------------------------------------
                               13231             parse_select_core <cycle 2> [176]
[170]    0.0    0.00    0.00   13231         parse_from_opt <cycle 2> [170]
                0.00    0.00   26462/740876      err_at [83]
                0.00    0.00   13231/211487      err_ok [99]
                               13231             parse_table_or_join_group <cycle 2> [178]
-----------------------------------------------
                               13231             parse_select_core <cycle 2> [176]
[171]    0.0    0.00    0.00   13231         parse_group_by_opt <cycle 2> [171]
                0.00    0.00   13828/740876      err_at [83]
                0.00    0.00   13231/211487      err_ok [99]
                0.00    0.00     199/199         group_by_list_push [210]
                                 199             leap_parser_expr_parse_expr <cycle 2> [102]
-----------------------------------------------
                               13231             parse_select_core <cycle 2> [176]
[172]    0.0    0.00    0.00   13231         parse_having_opt <cycle 2> [172]
                0.00    0.00   13430/740876      err_at [83]
                0.00    0.00   13231/211487      err_ok [99]
                                 199             leap_parser_expr_parse_expr <cycle 2> [102]
-----------------------------------------------
                0.00    0.00   13231/13231       parse_select_inner.constprop.0 <cycle 2> [177]
[173]    0.0    0.00    0.00   13231         parse_limit_opt [173]
                0.00    0.00   13231/740876      err_at [83]
                0.00    0.00   13231/211487      err_ok [99]
-----------------------------------------------
                0.00    0.00   13231/13231       parse_select_inner.constprop.0 <cycle 2> [177]
[174]    0.0    0.00    0.00   13231         parse_order_by_opt.constprop.0 [174]
                0.00    0.00   13231/740876      err_at [83]
                0.00    0.00   13231/211487      err_ok [99]
-----------------------------------------------
                               13231             parse_select_core <cycle 2> [176]
[175]    0.0    0.00    0.00   13231         parse_projection_list <cycle 2> [175]
                0.00    0.00   66549/740876      err_at [83]
                0.00    0.00   26659/26659       projection_list_push [131]
                0.00    0.00   13231/211487      err_ok [99]
                               26659             parse_projection_item <cycle 2> [130]
-----------------------------------------------
                               13231             parse_select_inner.constprop.0 <cycle 2> [177]
[176]    0.0    0.00    0.00   13231         parse_select_core <cycle 2> [176]
                0.00    0.00   92617/740876      err_at [83]
                0.00    0.00   13231/211487      err_ok [99]
                               13231             parse_projection_list <cycle 2> [175]
                               13231             parse_from_opt <cycle 2> [170]
                               13231             parse_where_opt <cycle 2> [179]
                               13231             parse_group_by_opt <cycle 2> [171]
                               13231             parse_having_opt <cycle 2> [172]
-----------------------------------------------
                               13231             leap_parser_select_stmt_parse_select <cycle 2> [167]
[177]    0.0    0.00    0.00   13231         parse_select_inner.constprop.0 <cycle 2> [177]
                0.00    0.00   66155/740876      err_at [83]
                0.00    0.00   13231/13231       parse_order_by_opt.constprop.0 [174]
                0.00    0.00   13231/13231       parse_limit_opt [173]
                0.00    0.00   13231/211487      err_ok [99]
                               13231             parse_select_core <cycle 2> [176]
-----------------------------------------------
                               13231             parse_from_opt <cycle 2> [170]
[178]    0.0    0.00    0.00   13231         parse_table_or_join_group <cycle 2> [178]
                0.00    0.00   65546/740876      err_at [83]
                0.00    0.00   26259/26259       parse_table_atom [136]
                0.00    0.00   13231/211487      err_ok [99]
                               13028             parse_join_constraint.constprop.0 <cycle 2> [184]
-----------------------------------------------
                               13231             parse_select_core <cycle 2> [176]
[179]    0.0    0.00    0.00   13231         parse_where_opt <cycle 2> [179]
                0.00    0.00   26263/740876      err_at [83]
                0.00    0.00   13231/211487      err_ok [99]
                               13032             leap_parser_expr_parse_expr <cycle 2> [102]
-----------------------------------------------
                               13231             leap_select_stmt_release <cycle 1> [169]
[180]    0.0    0.00    0.00   13231         release_optional_table_ref <cycle 1> [180]
                0.00    0.00   13028/13028       leap_string_list_release [183]
                               13231             leap_table_ref_release <cycle 1> [125]
-----------------------------------------------
                0.00    0.00   13229/13229       run_select [5]
[181]    0.0    0.00    0.00   13229         catalog_first_schema [181]
-----------------------------------------------
                0.00    0.00   13114/13114       eval_unaryop [54]
[182]    0.0    0.00    0.00   13114         v_real [182]
-----------------------------------------------
                0.00    0.00   13028/13028       release_optional_table_ref <cycle 1> [180]
[183]    0.0    0.00    0.00   13028         leap_string_list_release [183]
-----------------------------------------------
                               13028             parse_table_or_join_group <cycle 2> [178]
[184]    0.0    0.00    0.00   13028         parse_join_constraint.constprop.0 <cycle 2> [184]
                0.00    0.00   26056/740876      err_at [83]
                0.00    0.00   13028/211487      err_ok [99]
                               13028             leap_parser_expr_parse_expr <cycle 2> [102]
-----------------------------------------------
                0.00    0.00   12918/12918       leap_compiler_expr_compile_compile_expr [42]
[185]    0.0    0.00    0.00   12918         map_unop [185]
-----------------------------------------------
                0.00    0.00     201/12804       sc_cte_lookup [50]
                0.00    0.00   12603/12804       leap_compiler_select_compile_compile_select_with_db [36]
[186]    0.0    0.00    0.00   12804         sc_splice_expr_prelude [186]
                0.00    0.00   12603/50837       flatten_from [120]
-----------------------------------------------
                0.00    0.00   12603/12603       leap_compiler_select_compile_compile_select_multi [47]
[187]    0.0    0.00    0.00   12603         agg_slot_list_init [187]
-----------------------------------------------
                0.00    0.00   12603/12603       leap_compiler_select_compile_compile_select_multi [47]
[188]    0.0    0.00    0.00   12603         agg_slot_list_release [188]
-----------------------------------------------
                0.00    0.00   12603/12603       compile_joined_select [46]
[189]    0.0    0.00    0.00   12603         emitter_init [189]
-----------------------------------------------
                0.00    0.00   12603/12603       compile_joined_select [46]
[190]    0.0    0.00    0.00   12603         emitter_release [190]
                0.00    0.00   12603/64207       leap_opcode_list_release [118]
-----------------------------------------------
                0.00    0.00   12603/12603       compile_joined_select [46]
[191]    0.0    0.00    0.00   12603         emitter_resolve [191]
-----------------------------------------------
                0.00    0.00   12603/12603       expand_joined_projection [103]
[192]    0.0    0.00    0.00   12603         expr_ref_list_init [192]
-----------------------------------------------
                0.00    0.00   12603/12603       compile_joined_select [46]
[193]    0.0    0.00    0.00   12603         expr_ref_list_release [193]
-----------------------------------------------
                0.00    0.00   12603/12603       run_select [5]
[194]    0.0    0.00    0.00   12603         leap_compile_select_ok_release [194]
                0.00    0.00   12603/64207       leap_opcode_list_release [118]
-----------------------------------------------
                0.00    0.00   12603/12603       leap_compiler_select_compile_compile_select_multi [47]
[195]    0.0    0.00    0.00   12603         select_needs_aggregate [195]
                0.00    0.00   25206/25206       collect_aggregates_c [158]
-----------------------------------------------
                0.00    0.00    6354/6354        compile_expr_in_multi [48]
[196]    0.0    0.00    0.00    6354         sc_map_unop [196]
-----------------------------------------------
                                2835             err_at [197]
                0.00    0.00    1071/5607        leap_column_constraint_list_release [200]
                0.00    0.00    1890/5607        leap_parser_create_table_stmt_parse_create_table [217]
                0.00    0.00    2646/5607        leap_parser_create_table_stmt_parse_column_def [208]
[197]    0.0    0.00    0.00    5607+2835    err_at [197]
                                2835             err_at [197]
-----------------------------------------------
                0.00    0.00      63/819         leap_parser_create_table_stmt_parse_create_table [217]
                0.00    0.00     378/819         leap_column_constraint_list_release [200]
                0.00    0.00     378/819         leap_parser_create_table_stmt_parse_column_def [208]
[198]    0.0    0.00    0.00     819         err_ok [198]
-----------------------------------------------
                0.00    0.00      63/819         leap_create_table_stmt_release [216]
                0.00    0.00     756/819         leap_column_def_release [207]
[199]    0.0    0.00    0.00     819         text_release [199]
-----------------------------------------------
                0.00    0.00     378/756         leap_column_def_list_release [215]
                0.00    0.00     378/756         leap_parser_create_table_stmt_parse_column_def [208]
[200]    0.0    0.00    0.00     756         leap_column_constraint_list_release [200]
                0.00    0.00    1071/5607        err_at [197]
                0.00    0.00     378/819         err_ok [198]
                0.00    0.00      63/63          leap_column_constraint_release [214]
                0.00    0.00      63/63          column_constraint_list_push [212]
-----------------------------------------------
                0.00    0.00     626/626         leap_compiler_select_compile_compile_select_body [45]
[201]    0.0    0.00    0.00     626         leap_compile_error_make [201]
                0.00    0.00     626/39316       leap_text_dup [124]
-----------------------------------------------
                0.00    0.00     626/626         run_select [5]
[202]    0.0    0.00    0.00     626         leap_compile_error_release [202]
-----------------------------------------------
                0.00    0.00     593/593         leap_vdbe_execute_program [2]
[203]    0.0    0.00    0.00     593         continue_outcome [203]
-----------------------------------------------
                0.00    0.00     504/504         catalog_install_table [58]
[204]    0.0    0.00    0.00     504         strview_cstr [204]
-----------------------------------------------
                0.00    0.00      63/441         leap_parser_create_table_stmt_parse_create_table [217]
                0.00    0.00     378/441         leap_parser_create_table_stmt_parse_column_def [208]
[205]    0.0    0.00    0.00     441         leap_text_from_borrowed [205]
-----------------------------------------------
                0.00    0.00     378/378         leap_parser_create_table_stmt_parse_create_table [217]
[206]    0.0    0.00    0.00     378         column_def_list_push [206]
-----------------------------------------------
                0.00    0.00     378/378         leap_column_def_list_release [215]
[207]    0.0    0.00    0.00     378         leap_column_def_release [207]
                0.00    0.00     756/819         text_release [199]
                0.00    0.00     378/378         type_params_release [209]
-----------------------------------------------
                0.00    0.00     378/378         leap_parser_create_table_stmt_parse_create_table [217]
[208]    0.0    0.00    0.00     378         leap_parser_create_table_stmt_parse_column_def [208]
                0.00    0.00    2646/5607        err_at [197]
                0.00    0.00     378/441         leap_text_from_borrowed [205]
                0.00    0.00     378/819         err_ok [198]
                0.00    0.00     378/756         leap_column_constraint_list_release [200]
-----------------------------------------------
                0.00    0.00     378/378         leap_column_def_release [207]
[209]    0.0    0.00    0.00     378         type_params_release [209]
-----------------------------------------------
                0.00    0.00     199/199         parse_group_by_opt <cycle 2> [171]
[210]    0.0    0.00    0.00     199         group_by_list_push [210]
-----------------------------------------------
                0.00    0.00     198/198         leap_vdbe_execute_program [2]
[211]    0.0    0.00    0.00     198         emit_row_outcome [211]
-----------------------------------------------
                0.00    0.00      63/63          leap_column_constraint_list_release [200]
[212]    0.0    0.00    0.00      63         column_constraint_list_push [212]
-----------------------------------------------
                0.00    0.00      63/63          leap_storage_database_install_table_with_pk [59]
[213]    0.0    0.00    0.00      63         db_tables_reserve [213]
-----------------------------------------------
                0.00    0.00      63/63          leap_column_constraint_list_release [200]
[214]    0.0    0.00    0.00      63         leap_column_constraint_release [214]
-----------------------------------------------
                0.00    0.00      63/63          leap_create_table_stmt_release [216]
[215]    0.0    0.00    0.00      63         leap_column_def_list_release [215]
                0.00    0.00     378/756         leap_column_constraint_list_release [200]
                0.00    0.00     378/378         leap_column_def_release [207]
-----------------------------------------------
                0.00    0.00      63/63          run_create_table [57]
[216]    0.0    0.00    0.00      63         leap_create_table_stmt_release [216]
                0.00    0.00      63/63          leap_column_def_list_release [215]
                0.00    0.00      63/819         text_release [199]
                0.00    0.00      63/63          leap_table_constraint_list_release [218]
-----------------------------------------------
                0.00    0.00      63/63          run_create_table [57]
[217]    0.0    0.00    0.00      63         leap_parser_create_table_stmt_parse_create_table [217]
                0.00    0.00    1890/5607        err_at [197]
                0.00    0.00     378/378         leap_parser_create_table_stmt_parse_column_def [208]
                0.00    0.00     378/378         column_def_list_push [206]
                0.00    0.00      63/441         leap_text_from_borrowed [205]
                0.00    0.00      63/819         err_ok [198]
-----------------------------------------------
                0.00    0.00      63/63          leap_create_table_stmt_release [216]
[218]    0.0    0.00    0.00      63         leap_table_constraint_list_release [218]
-----------------------------------------------
                0.00    0.00      63/63          catalog_install_table [58]
[219]    0.0    0.00    0.00      63         lower_dup_cstr [219]
-----------------------------------------------
                0.00    0.00      63/63          table_release [224]
[220]    0.0    0.00    0.00      63         table_clear_column_names [220]
-----------------------------------------------
                0.00    0.00      63/63          table_release [224]
[221]    0.0    0.00    0.00      63         table_clear_rows [221]
                0.00    0.00   25772/25772       row_release [155]
-----------------------------------------------
                0.00    0.00      63/63          leap_storage_database_install_table_with_pk [59]
[222]    0.0    0.00    0.00      63         table_populate_column_names [222]
-----------------------------------------------
                0.00    0.00      63/63          leap_storage_database_install_table_with_pk [59]
[223]    0.0    0.00    0.00      63         table_populate_rows [223]
                0.00    0.00      63/25835       table_rows_reserve [150]
                0.00    0.00      63/25835       table_rowids_reserve [149]
                0.00    0.00      63/25835       table_pk_index_reserve [148]
-----------------------------------------------
                0.00    0.00      63/63          leap_storage_database_destroy [230]
[224]    0.0    0.00    0.00      63         table_release [224]
                0.00    0.00      63/63          table_clear_rows [221]
                0.00    0.00      63/63          table_clear_column_names [220]
-----------------------------------------------
                0.00    0.00      63/63          catalog_install_table [58]
[225]    0.0    0.00    0.00      63         xstrdup_cstr [225]
-----------------------------------------------
                                   2             leap_expr_release <cycle 1> [95]
[226]    0.0    0.00    0.00       2         leap_select_stmt_destroy <cycle 1> [226]
                                   2             leap_select_stmt_release <cycle 1> [169]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[227]    0.0    0.00    0.00       2         now_seconds [227]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[228]    0.0    0.00    0.00       1         catalog_destroy [228]
                0.00    0.00      63/820261      leap_column_schema_list_release [80]
                0.00    0.00      63/820261      leap_table_schema_release [81]
                0.00    0.00       1/1           leap_storage_database_destroy [230]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[229]    0.0    0.00    0.00       1         catalog_init [229]
                0.00    0.00       1/1           leap_storage_database_new [231]
-----------------------------------------------
                0.00    0.00       1/1           catalog_destroy [228]
[230]    0.0    0.00    0.00       1         leap_storage_database_destroy [230]
                0.00    0.00      63/63          table_release [224]
-----------------------------------------------
                0.00    0.00       1/1           catalog_init [229]
[231]    0.0    0.00    0.00       1         leap_storage_database_new [231]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [25] _init                 [202] leap_compile_error_release [18] leap_vdbe_state_num_registers
  [66] advance (tokenizer.c) [151] leap_compile_insert_ok_release [69] leap_vdbe_state_set_cursor
 [187] agg_slot_list_init (select_compile.c) [194] leap_compile_select_ok_release [7] leap_vdbe_state_set_register
 [188] agg_slot_list_release (select_compile.c) [42] leap_compiler_expr_compile_compile_expr [70] leap_vdbe_state_take_cursor
  [88] ascii_iequal (storage.c) [43] leap_compiler_insert_compile_compile_insert [219] lower_dup_cstr (lib_bench.c)
 [110] ascii_iequal (expr_compile.c) [152] leap_compiler_insert_compile_compile_insert_with_source [185] map_unop (expr_compile.c)
  [74] ascii_lower (storage.c) [44] leap_compiler_select_compile_compile_select [227] now_seconds (lib_bench.c)
  [65] ascii_tolower (select_compile.c) [45] leap_compiler_select_compile_compile_select_body (select_compile.c) [85] ok_sentinel (expr.c)
  [19] binop_cmp (opcodes_expr.c) [47] leap_compiler_select_compile_compile_select_multi [38] open_cursor_impl (storage.c)
 [228] catalog_destroy (lib_bench.c) [36] leap_compiler_select_compile_compile_select_with_db [101] parse_bp (expr.c)
 [133] catalog_find (lib_bench.c) [163] leap_compound_tail_list_release [170] parse_from_opt (select_stmt.c)
 [181] catalog_first_schema (lib_bench.c) [216] leap_create_table_stmt_release [171] parse_group_by_opt (select_stmt.c)
 [229] catalog_init (lib_bench.c) [164] leap_cte_binding_list_release [172] parse_having_opt (select_stmt.c)
  [58] catalog_install_table (lib_bench.c) [115] leap_expr_destroy [184] parse_join_constraint.constprop.0 (select_stmt.c)
 [117] classify (lib_bench.c) [95] leap_expr_release     [173] parse_limit_opt (select_stmt.c)
  [29] coerce_numeric (opcodes_expr.c) [165] leap_group_by_list_release [174] parse_order_by_opt.constprop.0 (select_stmt.c)
